SubjectID,StoryID,Picture#,MotiveSystem,CallIndex,RawAPIResponse,ParsedSubcategoryCodes,StoryLevelTotal,ModelTemperature,ModelTopP,ModelSeed,RequestTimestamp,ResponseHash,Error
P723,P723_PIC1,1,Ach,1,"{
  ""achievement_goal"": ""none identified"",
  ""AI"": 0,
  ""UI"": 0,
  ""Need"": 0,
  ""Act"": null,
  ""GA+"": 0,
  ""GA-"": 0,
  ""BP"": 0,
  ""BW"": 0,
  ""Help"": 0,
  ""F+"": 0,
  ""F-"": 0,
  ""TH"": 0,
  ""explanation"": {
    ""AI"": ""The story focuses on Ted's anticipation of reuniting with his family after a separation due to work, and describes the family's vacation mishaps. There is no mention of achievement goals, standards of excellence, unique accomplishments, or long-term improvement. The work context is merely a reason for separation, not a focus on achievement."",
    ""UI"": ""The story contains emotional content about family reunion and vacation troubles, but no achievement imagery. It is not purely emotional either; it is a narrative about family events."",
    ""Need"": ""no explicit Need passage"",
    ""Act"": ""no instrumental activity"",
    ""GA+"": ""no explicit success anticipation"",
    ""GA-"": ""no explicit failure anticipation"",
    ""BP"": ""no internal obstacle"",
    ""BW"": ""no external obstacle"",
    ""Help"": ""no extraordinary help"",
    ""F+"": ""no explicit positive feeling"",
    ""F-"": ""no explicit negative feeling"",
    ""TH"": ""Ted looks forward to seeing his family after a work separation, while his family had a difficult vacation.""
  }
}","{""achievement_goal"": ""none identified"", ""AI"": 0, ""UI"": 0, ""Need"": 0, ""Act"": null, ""GA+"": 0, ""GA-"": 0, ""BP"": 0, ""BW"": 0, ""Help"": 0, ""F+"": 0, ""F-"": 0, ""TH"": 0}",0,0.0,1.0,7,2026-06-16T02:46:52.115888+00:00,c20d5445c7871ea6,
P723,P723_PIC1,1,Ach,2,"{
  ""achievement_goal"": ""none identified"",
  ""AI"": 0,
  ""UI"": 0,
  ""Need"": 0,
  ""Act"": null,
  ""GA+"": 0,
  ""GA-"": 0,
  ""BP"": 0,
  ""BW"": 0,
  ""Help"": 0,
  ""F+"": 0,
  ""F-"": 0,
  ""TH"": 0,
  ""explanation"": {
    ""AI"": ""The story focuses on Ted's anticipation of reuniting with his family after a separation due to work, and describes the family's vacation mishaps. There is no mention of achievement goals, standards of excellence, unique accomplishments, or long-term involvement in improvement. The work context is merely a reason for separation, not a focus on achievement."",
    ""UI"": ""The story contains emotional content about family reunion and vacation troubles, but no achievement imagery. It is not purely emotional either; it is a narrative about family events."",
    ""Need"": ""no explicit Need passage"",
    ""Act"": ""no instrumental activity"",
    ""GA+"": ""no explicit success anticipation"",
    ""GA-"": ""no explicit failure anticipation"",
    ""BP"": ""no internal obstacle"",
    ""BW"": ""no external obstacle"",
    ""Help"": ""no extraordinary help"",
    ""F+"": ""no explicit positive feeling"",
    ""F-"": ""no explicit negative feeling"",
    ""TH"": ""Ted looks forward to reuniting with his family after a work-related separation, while his family had a difficult vacation.""
  }
}","{""achievement_goal"": ""none identified"", ""AI"": 0, ""UI"": 0, ""Need"": 0, ""Act"": null, ""GA+"": 0, ""GA-"": 0, ""BP"": 0, ""BW"": 0, ""Help"": 0, ""F+"": 0, ""F-"": 0, ""TH"": 0}",0,0.0,1.0,7,2026-06-16T02:46:52.119230+00:00,a41ec861a4fdfbd1,
P723,P723_PIC1,1,Ach,3,"{
  ""achievement_goal"": ""none identified"",
  ""AI"": 0,
  ""UI"": 0,
  ""Need"": 0,
  ""Act"": null,
  ""GA+"": 0,
  ""GA-"": 0,
  ""BP"": 0,
  ""BW"": 0,
  ""Help"": 0,
  ""F+"": 0,
  ""F-"": 0,
  ""TH"": 0,
  ""explanation"": {
    ""AI"": ""The story focuses on Ted's anticipation of reuniting with his family after a separation due to work, and describes the family's vacation mishaps. There is no mention of achievement goals, standards of excellence, unique accomplishments, or long-term involvement in improvement. The work context is merely a reason for separation, not a focus on achievement."",
    ""UI"": ""The story contains emotional content (anticipation of reunion, family mishaps) but no achievement imagery. It is not purely emotional either; it is a narrative about family events. Thus UI=0."",
    ""Need"": ""no explicit Need passage"",
    ""Act"": ""no instrumental activity"",
    ""GA+"": ""no explicit success anticipation"",
    ""GA-"": ""no explicit failure anticipation"",
    ""BP"": ""no internal obstacle"",
    ""BW"": ""no external obstacle"",
    ""Help"": ""no extraordinary help"",
    ""F+"": ""no explicit positive feeling"",
    ""F-"": ""no explicit negative feeling"",
    ""TH"": ""Ted looks forward to reuniting with his family after a work-related separation, while his family's vacation has been marred by injuries and bee stings.""
  }
}","{""achievement_goal"": ""none identified"", ""AI"": 0, ""UI"": 0, ""Need"": 0, ""Act"": null, ""GA+"": 0, ""GA-"": 0, ""BP"": 0, ""BW"": 0, ""Help"": 0, ""F+"": 0, ""F-"": 0, ""TH"": 0}",0,0.0,1.0,7,2026-06-16T02:46:52.120416+00:00,94c0e5d3d67c98b4,
P723,P723_PIC1,1,Ach,4,"{
  ""achievement_goal"": ""none identified"",
  ""AI"": 0,
  ""UI"": 0,
  ""Need"": 0,
  ""Act"": null,
  ""GA+"": 0,
  ""GA-"": 0,
  ""BP"": 0,
  ""BW"": 0,
  ""Help"": 0,
  ""F+"": 0,
  ""F-"": 0,
  ""TH"": 0,
  ""explanation"": {
    ""AI"": ""The story focuses on Ted's anticipation of reuniting with his family after a separation due to work, and describes the family's vacation mishaps. There is no mention of achievement goals, standards of excellence, unique accomplishments, or long-term improvement. The work context is merely a reason for separation, not a focus on striving or excellence."",
    ""UI"": ""The story contains emotional content (anticipation, concern about family) but it is not unrelated to achievement; it simply lacks achievement imagery. UI=0 because the story does not fit the criteria for unrelated emotional imagery either."",
    ""Need"": ""no explicit Need passage"",
    ""Act"": ""no instrumental activity"",
    ""GA+"": ""no explicit success anticipation"",
    ""GA-"": ""no explicit failure anticipation"",
    ""BP"": ""no internal obstacle"",
    ""BW"": ""no external obstacle"",
    ""Help"": ""no extraordinary help"",
    ""F+"": ""no explicit positive feeling"",
    ""F-"": ""no explicit negative feeling"",
    ""TH"": ""Ted looks forward to reuniting with his family after a work-related separation, while reflecting on their vacation mishaps.""
  }
}","{""achievement_goal"": ""none identified"", ""AI"": 0, ""UI"": 0, ""Need"": 0, ""Act"": null, ""GA+"": 0, ""GA-"": 0, ""BP"": 0, ""BW"": 0, ""Help"": 0, ""F+"": 0, ""F-"": 0, ""TH"": 0}",0,0.0,1.0,7,2026-06-16T02:46:52.121287+00:00,7fdec7dab2caf131,
P723,P723_PIC1,1,Ach,5,"{
  ""achievement_goal"": ""none identified"",
  ""AI"": 0,
  ""UI"": 0,
  ""Need"": 0,
  ""Act"": null,
  ""GA+"": 0,
  ""GA-"": 0,
  ""BP"": 0,
  ""BW"": 0,
  ""Help"": 0,
  ""F+"": 0,
  ""F-"": 0,
  ""TH"": 0,
  ""explanation"": {
    ""AI"": ""The story focuses on Ted's anticipation of reuniting with his family after a separation due to work, and describes the family's vacation mishaps. There is no mention of any achievement goal, standard of excellence, unique accomplishment, or long-term involvement in improvement. The work context is merely a reason for separation, not a focus on striving or excellence."",
    ""UI"": ""The story contains emotional content (anticipation of reunion, family mishaps) but no achievement imagery. It is not purely emotional either; it is a narrative about family events. Since it does not fit AI or UI criteria, it is scored NONE."",
    ""Need"": ""no explicit Need passage"",
    ""Act"": ""no instrumental activity"",
    ""GA+"": ""no explicit success anticipation"",
    ""GA-"": ""no explicit failure anticipation"",
    ""BP"": ""no internal obstacle"",
    ""BW"": ""no external obstacle"",
    ""Help"": ""no extraordinary help"",
    ""F+"": ""no explicit positive feeling"",
    ""F-"": ""no explicit negative feeling"",
    ""TH"": ""Ted looks forward to reuniting with his family after a work-related separation, while his family's vacation has been marred by mishaps.""
  }
}","{""achievement_goal"": ""none identified"", ""AI"": 0, ""UI"": 0, ""Need"": 0, ""Act"": null, ""GA+"": 0, ""GA-"": 0, ""BP"": 0, ""BW"": 0, ""Help"": 0, ""F+"": 0, ""F-"": 0, ""TH"": 0}",0,0.0,1.0,7,2026-06-16T02:46:52.122048+00:00,1870a23786e1dbe1,
P723,P723_PIC1,1,Ach,6,"{
  ""achievement_goal"": ""none identified"",
  ""AI"": 0,
  ""UI"": 1,
  ""Need"": 0,
  ""Act"": null,
  ""GA+"": 0,
  ""GA-"": 0,
  ""BP"": 0,
  ""BW"": 0,
  ""Help"": 0,
  ""F+"": 0,
  ""F-"": 0,
  ""TH"": 0,
  ""explanation"": {
    ""AI"": ""The story focuses on Ted's anticipation of reuniting with his family after a separation due to work, and describes the family's vacation mishaps. There is no mention of any achievement goal, standard of excellence, unique accomplishment, or long-term improvement. The work context ('continue his job') is merely a biographical detail; no striving, pride, or challenge related to work is expressed. The story is about family reunion and vacation events, not achievement."",
    ""UI"": ""The story contains emotional content related to family reunion, concern for family members' injuries, and the disappointment of a vacation gone wrong. These are interpersonal and emotional themes entirely unrelated to achievement."",
    ""Need"": ""no explicit Need passage"",
    ""Act"": ""no instrumental activity"",
    ""GA+"": ""no explicit success anticipation"",
    ""GA-"": ""no explicit failure anticipation"",
    ""BP"": ""no internal obstacle"",
    ""BW"": ""no external obstacle"",
    ""Help"": ""no extraordinary help"",
    ""F+"": ""no explicit positive feeling"",
    ""F-"": ""no explicit negative feeling"",
    ""TH"": ""Ted looks forward to seeing his family after a work separation; his wife sprained her ankle and children were stung by bees on vacation.""
  }
}","{""achievement_goal"": ""none identified"", ""AI"": 0, ""UI"": 1, ""Need"": 0, ""Act"": null, ""GA+"": 0, ""GA-"": 0, ""BP"": 0, ""BW"": 0, ""Help"": 0, ""F+"": 0, ""F-"": 0, ""TH"": 0}",0,0.0,1.0,7,2026-06-16T02:46:52.122839+00:00,35c7110b1d428391,
P723,P723_PIC1,1,Ach,7,"{
  ""achievement_goal"": ""none identified"",
  ""AI"": 0,
  ""UI"": 1,
  ""Need"": 0,
  ""Act"": null,
  ""GA+"": 0,
  ""GA-"": 0,
  ""BP"": 0,
  ""BW"": 0,
  ""Help"": 0,
  ""F+"": 0,
  ""F-"": 0,
  ""TH"": 0,
  ""explanation"": {
    ""AI"": ""The story focuses on Ted's anticipation of reuniting with his family after a separation due to work, and describes the family's vacation mishaps. There is no mention of achievement goals, standards of excellence, unique accomplishments, or long-term improvement. The work context is merely a reason for separation, not a focus on achievement."",
    ""UI"": ""The story contains emotional content related to family reunion and vacation troubles, which is entirely unrelated to any achievement goal."",
    ""Need"": ""no explicit Need passage"",
    ""Act"": ""no instrumental activity"",
    ""GA+"": ""no explicit success anticipation"",
    ""GA-"": ""no explicit failure anticipation"",
    ""BP"": ""no internal obstacle"",
    ""BW"": ""no external obstacle"",
    ""Help"": ""no extraordinary help"",
    ""F+"": ""no explicit positive feeling"",
    ""F-"": ""no explicit negative feeling"",
    ""TH"": ""Ted looks forward to seeing his family after a work separation; the family had a difficult vacation.""
  }
}","{""achievement_goal"": ""none identified"", ""AI"": 0, ""UI"": 1, ""Need"": 0, ""Act"": null, ""GA+"": 0, ""GA-"": 0, ""BP"": 0, ""BW"": 0, ""Help"": 0, ""F+"": 0, ""F-"": 0, ""TH"": 0}",0,0.0,1.0,7,2026-06-16T02:46:52.123650+00:00,e9d16eb4a9b14fc9,
P723,P723_PIC1,1,Ach,8,"{
  ""achievement_goal"": ""none identified"",
  ""AI"": 0,
  ""UI"": 0,
  ""Need"": 0,
  ""Act"": null,
  ""GA+"": 0,
  ""GA-"": 0,
  ""BP"": 0,
  ""BW"": 0,
  ""Help"": 0,
  ""F+"": 0,
  ""F-"": 0,
  ""TH"": 0,
  ""explanation"": {
    ""AI"": ""The story focuses on Ted's anticipation of reuniting with his family after a separation due to work, and describes the family's vacation mishaps. There is no mention of achievement goals, standards of excellence, unique accomplishments, or long-term involvement in improvement. The work context ('continue his job') is mentioned only as a reason for separation, not as an active pursuit of excellence. No achievement imagery detected."",
    ""UI"": ""The story contains emotional content (anticipation of reunion, family mishaps) but it is not entirely unrelated to achievement; however, since no achievement imagery is present, UI is also 0. The story is primarily a narrative about family separation and vacation events."",
    ""Need"": ""no explicit Need passage"",
    ""Act"": ""no instrumental activity"",
    ""GA+"": ""no explicit success anticipation"",
    ""GA-"": ""no explicit failure anticipation"",
    ""BP"": ""no internal obstacle"",
    ""BW"": ""no external obstacle"",
    ""Help"": ""no extraordinary help"",
    ""F+"": ""no explicit positive feeling"",
    ""F-"": ""no explicit negative feeling"",
    ""TH"": ""Ted looks forward to reuniting with his family after a work-related separation, while his family's vacation has been marred by mishaps.""
  }
}","{""achievement_goal"": ""none identified"", ""AI"": 0, ""UI"": 0, ""Need"": 0, ""Act"": null, ""GA+"": 0, ""GA-"": 0, ""BP"": 0, ""BW"": 0, ""Help"": 0, ""F+"": 0, ""F-"": 0, ""TH"": 0}",0,0.0,1.0,7,2026-06-16T02:46:52.124558+00:00,84317e88be4fb45d,
P723,P723_PIC1,1,Ach,9,"{
  ""achievement_goal"": ""none identified"",
  ""AI"": 0,
  ""UI"": 0,
  ""Need"": 0,
  ""Act"": null,
  ""GA+"": 0,
  ""GA-"": 0,
  ""BP"": 0,
  ""BW"": 0,
  ""Help"": 0,
  ""F+"": 0,
  ""F-"": 0,
  ""TH"": 0,
  ""explanation"": {
    ""AI"": ""The story focuses on Ted's anticipation of reuniting with his family after a separation due to work, and describes the family's vacation mishaps. There is no mention of achievement goals, standards of excellence, unique accomplishments, or long-term involvement in improvement. The work context is merely a reason for separation, not a focus on striving or excellence."",
    ""UI"": ""The story contains emotional content about family reunion and vacation troubles, but no achievement imagery. It is not purely emotional either; it is a narrative about family events. Thus UI=0."",
    ""Need"": ""no explicit Need passage"",
    ""Act"": ""no instrumental activity"",
    ""GA+"": ""no explicit success anticipation"",
    ""GA-"": ""no explicit failure anticipation"",
    ""BP"": ""no internal obstacle"",
    ""BW"": ""no external obstacle"",
    ""Help"": ""no extraordinary help"",
    ""F+"": ""no explicit positive feeling"",
    ""F-"": ""no explicit negative feeling"",
    ""TH"": ""Ted looks forward to reuniting with his family after a work separation, while his family had a difficult vacation.""
  }
}","{""achievement_goal"": ""none identified"", ""AI"": 0, ""UI"": 0, ""Need"": 0, ""Act"": null, ""GA+"": 0, ""GA-"": 0, ""BP"": 0, ""BW"": 0, ""Help"": 0, ""F+"": 0, ""F-"": 0, ""TH"": 0}",0,0.0,1.0,7,2026-06-16T02:46:52.125471+00:00,d032fe6d20611213,
P723,P723_PIC3,3,Ach,1,"{
  ""achievement_goal"": ""Eva's lifelong dedication to discovering new drugs and pursuing detailed data, with a dream of making new scientific discoveries."",
  ""AI"": 1,
  ""UI"": 0,
  ""Need"": 1,
  ""Act"": null,
  ""GA+"": 1,
  ""GA-"": 0,
  ""BP"": 0,
  ""BW"": 0,
  ""Help"": 0,
  ""F+"": 0,
  ""F-"": 0,
  ""TH"": 1,
  ""explanation"": {
    ""AI"": ""The story explicitly states Eva has 'dedicated her life and career to the search of new drugs' and 'hopes to fulfill her dream of discovering new doors to science.' This is a clear achievement goal involving unique accomplishment and long-term involvement, beyond routine duty."",
    ""UI"": ""No unrelated emotional imagery; the story is entirely focused on achievement."",
    ""Need"": ""Explicit desire: 'she hopes to fulfill her dream of discovering new doors to science.'"",
    ""Act"": ""No instrumental activity described; the story is reflective and aspirational, not depicting current action."",
    ""GA+"": ""Explicit success anticipation: 'she hopes to fulfill her dream of discovering new doors to science.'"",
    ""GA-"": ""No explicit fear or worry about failure."",
    ""BP"": ""No internal obstacle mentioned."",
    ""BW"": ""No external obstacle mentioned."",
    ""Help"": ""No help from others mentioned."",
    ""F+"": ""No explicit positive emotion stated; 'hopes' is anticipation, not current positive feeling."",
    ""F-"": ""No explicit negative emotion stated."",
    ""TH"": ""The entire story is about Eva's dedication to research and her hope for discovery, with no significant subplot. One-sentence summary: Eva has dedicated her life to scientific research and hopes to make new discoveries.""
  }
}","{""achievement_goal"": ""Eva's lifelong dedication to discovering new drugs and pursuing detailed data, with a dream of making new scientific discoveries."", ""AI"": 1, ""UI"": 0, ""Need"": 1, ""Act"": null, ""GA+"": 1, ""GA-"": 0, ""BP"": 0, ""BW"": 0, ""Help"": 0, ""F+"": 0, ""F-"": 0, ""TH"": 1}",4,0.0,1.0,7,2026-06-16T02:46:57.945788+00:00,37ae0bd6bd94d5a7,
